2.886734557999999993e+02,1.587704006899999740e+03,3.926880072189830884e+01,2.888860779999999977e+02,2.853908997610804299e+00,3.450462136699881910e+01,2.590877016702499986e+02,0.000000000000000000e+00
2.884876647999999477e+02,1.586682156399999712e+03,6.819965933906446764e+01,2.872467350000000010e+02,1.822990268755994014e+00,3.057774129480898750e+01,2.516902944627142062e+02,0.000000000000000000e+00
2.881364502000000130e+02,1.584750476100000014e+03,1.000000000000000000e+02,2.883495790000000056e+02,-3.468852909752289659e-01,2.375777536090253861e+01,2.332761936248966208e+02,0.000000000000000000e+00
2.879943757000000346e+02,1.583969066349999821e+03,6.864484136235185474e+01,2.824131770000000188e+02,1.009487238126319575e+00,1.375777536090253861e+01,2.408454779501124676e+02,1.000000000000000000e+00
2.892283479000000170e+02,1.590755913450000207e+03,3.849775859269335143e+01,2.807241520000000037e+02,9.453553715094335785e-02,8.079857415870312920e+00,2.568208759123267555e+02,0.000000000000000000e+00
2.906938172000000122e+02,1.598815994599999613e+03,2.491664321956869088e+01,2.787321170000000166e+02,-2.550693403553199623e+00,6.581987398463700067e+00,2.980838954488330614e+02,1.000000000000000000e+00
2.919789582000000223e+02,1.605884270099999867e+03,1.576659761730960563e+00,2.777187190000000214e+02,8.864044895688861780e-01,4.090323076506831690e+00,4.185294922449529054e+02,1.000000000000000000e+00
2.938070679999999584e+02,1.615938874000000169e+03,0.000000000000000000e+00,2.804310609999999997e+02,1.719895208819382626e+00,3.932657100333734945e+00,3.448843622429257039e+02,1.000000000000000000e+00
2.959372131999999738e+02,1.627654672600000367e+03,3.941850672680539347e+00,2.835805659999999762e+02,7.992462166866896034e-01,3.932657100333734945e+00,4.053540947227675701e+02,0.000000000000000000e+00
2.988403321000000119e+02,1.643621826550000151e+03,0.000000000000000000e+00,2.888860779999999977e+02,1.576448300952961512e+00,7.952115178271951024e+00,3.573465885777739572e+02,1.000000000000000000e+00
3.016907929000000195e+02,1.659299360950000164e+03,0.000000000000000000e+00,2.868890690000000063e+02,1.483793980414177316e+00,1.047520113023558963e+01,3.977196700620067418e+02,0.000000000000000000e+00
3.044846221999999898e+02,1.674665422100000114e+03,0.000000000000000000e+00,2.883495790000000056e+02,3.656578185942986003e+00,1.182517542348013606e+01,3.881979132940301156e+02,0.000000000000000000e+00
3.070638457999999673e+02,1.688851151899999877e+03,0.000000000000000000e+00,2.824131770000000188e+02,3.515566107807278406e+00,1.280989048270778596e+01,3.832447514826752126e+02,0.000000000000000000e+00
3.088368133000000171e+02,1.698602473149999469e+03,1.186566191202958187e+01,2.807241520000000037e+02,1.371048028202566327e+00,1.280989048270778596e+01,3.127626848488127962e+02,0.000000000000000000e+00
3.103524566000000391e+02,1.706938511299999618e+03,2.351905841862722824e+01,2.787321170000000166e+02,5.399753377817697597e-01,1.186768458633167000e+01,2.927189079646560117e+02,0.000000000000000000e+00
3.117091308000000254e+02,1.714400219399999969e+03,0.000000000000000000e+00,2.777187190000000214e+02,1.130035592467172334e+00,1.013872658511564850e+01,4.465283079853243748e+02,1.000000000000000000e+00
3.133469787000000224e+02,1.723408382850000407e+03,0.000000000000000000e+00,2.804310609999999997e+02,3.049612575823389626e+00,1.013872658511564673e+01,5.852497077346633887e+02,0.000000000000000000e+00
3.150479156000000103e+02,1.732763535800000454e+03,0.000000000000000000e+00,2.835805659999999762e+02,7.486377644224047501e+00,1.020417963573604681e+01,6.111169361914321598e+02,0.000000000000000000e+00
3.164880493000000570e+02,1.740684271150000313e+03,4.413643145206270191e+01,2.888860779999999977e+02,8.476510978622028292e-01,1.030367925090167880e+01,5.064905980662650222e+02,0.000000000000000000e+00
3.168377747000000113e+02,1.742607760850000204e+03,2.523085951963638252e+01,2.868890690000000063e+02,1.239303918960687367e+00,5.890036105695410029e+00,5.567747732024447487e+02,1.000000000000000000e+00
3.182143220000000383e+02,1.750178770999999870e+03,1.349974293244547674e+01,2.807788090000000238e+02,9.389430377145108197e-01,3.366950153731770534e+00,5.906515943138747389e+02,0.000000000000000000e+00
3.199872895999999969e+02,1.759930092800000239e+03,9.847150592276490144e+00,2.824131770000000188e+02,-2.023012853565871350e+00,3.026869392253933366e+00,5.213903487536587136e+02,1.000000000000000000e+00
3.217190279000000146e+02,1.769454653450000251e+03,0.000000000000000000e+00,2.807241520000000037e+02,3.355811969581668830e+00,2.042154333026284796e+00,4.436276756469093812e+02,1.000000000000000000e+00
3.239107729000000404e+02,1.781509250950000478e+03,2.443602948268432495e+00,2.787321170000000166e+02,1.287083820906205212e+00,3.984671861677952620e+00,4.112686814808898816e+02,0.000000000000000000e+00
3.256897036000000298e+02,1.791293369800000164e+03,6.229478406466994578e+00,2.777187190000000214e+02,3.666661074951345078e-01,7.955327836435268196e+00,4.889438639680840311e+02,0.000000000000000000e+00
3.273151338999999780e+02,1.800233236450000277e+03,0.000000000000000000e+00,2.804310609999999997e+02,1.415232873243386758e+00,1.069587881182051525e+01,4.763423331829899325e+02,1.000000000000000000e+00
3.287542727000000014e+02,1.808148499850000462e+03,6.545305062039780131e-01,2.835805659999999762e+02,1.032181899428811667e+00,1.085019479668021880e+01,3.428793874000234041e+02,0.000000000000000000e+00
3.304904818000000546e+02,1.817697649900000215e+03,9.949961516563372577e-01,2.888860779999999977e+02,5.782699485596854982e-01,1.502104190775400561e+01,3.847529140815468622e+02,0.000000000000000000e+00
3.322018496000000027e+02,1.827110172800000100e+03,0.000000000000000000e+00,2.868890690000000063e+02,4.068161491569376231e+00,1.743313459414890332e+01,3.611243492751538611e+02,1.000000000000000000e+00
3.340215151000000446e+02,1.837118333050000047e+03,0.000000000000000000e+00,2.807788090000000238e+02,1.648914408182039715e+00,1.998119647228224238e+01,2.871328788495034132e+02,0.000000000000000000e+00
3.344790406999999277e+02,1.839634723850000000e+03,1.009893531766710773e+01,2.838935549999999921e+02,8.840613837048302281e-01,1.998119647228224238e+01,2.660634618069672115e+02,0.000000000000000000e+00
3.349057649000000083e+02,1.841981706949999989e+03,0.000000000000000000e+00,2.807241520000000037e+02,2.549404204944407670e+00,1.897130294051553534e+01,2.485607745730141858e+02,1.000000000000000000e+00
3.359226502000000210e+02,1.847574576100000058e+03,1.942517528651667291e+01,2.787321170000000166e+02,1.737485406507429220e+00,2.183800500697024560e+01,2.705545034001443128e+02,0.000000000000000000e+00
3.363603028000000563e+02,1.849981665400000111e+03,4.215016269584159403e+01,2.777187190000000214e+02,7.058820917376584791e-01,2.027299471263572883e+01,3.388804767361652353e+02,0.000000000000000000e+00
3.367552337999999850e+02,1.852153785900000003e+03,3.363498816031945893e+01,2.804310609999999997e+02,-1.093769876717229028e+00,1.756696763391839866e+01,3.154216704137127181e+02,1.000000000000000000e+00
3.370284546999999975e+02,1.853656500849999702e+03,1.543159848597042583e+00,2.835805659999999762e+02,2.044969504460859788e+00,1.431283376273651697e+01,3.208348698017592255e+02,1.000000000000000000e+00
3.375853333000000021e+02,1.856719333149999329e+03,4.236300161694181554e+01,2.888860779999999977e+02,9.637386343489717788e-01,1.415851777787681343e+01,2.914268685917590460e+02,0.000000000000000000e+00
3.386891540999999961e+02,1.862790347549999751e+03,2.511592301560532903e+01,2.868890690000000063e+02,1.315517954669767065e+00,1.224882118844184120e+01,2.863952421316517984e+02,1.000000000000000000e+00
3.401471711000000369e+02,1.870809441049999350e+03,2.548061878133340841e+01,2.807788090000000238e+02,-1.068114842400301967e+00,1.383766173798607113e+01,3.366306066807106845e+02,0.000000000000000000e+00
3.412470185000000242e+02,1.876858601749999480e+03,0.000000000000000000e+00,2.838935549999999921e+02,1.804605463269336241e+00,1.358373580024414551e+01,3.557947629830362075e+02,1.000000000000000000e+00
3.423880952000000661e+02,1.883134523599999739e+03,0.000000000000000000e+00,2.785383909999999901e+02,1.860115158428523596e+00,1.380766394525401175e+01,3.260297029956226424e+02,0.000000000000000000e+00
3.430651918000000364e+02,1.886858554899999490e+03,2.866702066454713815e+01,2.787321170000000166e+02,4.662720885151308003e-01,1.380766394525401530e+01,3.165573028022444078e+02,0.000000000000000000e+00
3.439608644999999569e+02,1.891784754749999593e+03,3.775072343171512301e+00,2.777187190000000214e+02,3.273373880088358945e+00,1.094096187879929971e+01,3.499742609128089725e+02,1.000000000000000000e+00
3.453518191000000002e+02,1.899435005049999745e+03,1.508989190866829233e+01,2.804310609999999997e+02,1.980174576612981352e-01,1.056345464448214599e+01,3.393197624327088988e+02,0.000000000000000000e+00
3.465882754000000432e+02,1.906235514699999840e+03,1.093649448500623622e+00,2.835805659999999762e+02,9.575594104712741306e-01,9.054465453615318182e+00,3.442448939889094390e+02,1.000000000000000000e+00
3.484382448000000068e+02,1.916410346399999753e+03,0.000000000000000000e+00,2.888860779999999977e+02,1.282302030498917667e+01,8.945100508765255753e+00,3.198558939409776372e+02,1.000000000000000000e+00
3.507621310000000676e+02,1.929191720499999747e+03,2.326603572259208974e+01,2.868890690000000063e+02,1.460121428212698858e+00,8.945100508765255753e+00,3.340219280695929456e+02,0.000000000000000000e+00
3.521888491000000272e+02,1.937038670049999837e+03,4.100432851104762477e+01,2.807788090000000238e+02,3.655704673770386326e-01,6.618496936506046424e+00,3.252349857351553055e+02,0.000000000000000000e+00
3.535718538000000422e+02,1.944645195899999862e+03,2.294135940391417350e+01,2.838935549999999921e+02,-2.605053488419388330e+00,2.518064085401285013e+00,3.604943712481380089e+02,1.000000000000000000e+00
3.559866456999999969e+02,1.957926551349999727e+03,2.239281450098675297e+00,2.785383909999999901e+02,-1.008211030590660251e-01,3.403862805991345608e-01,8.460592768484517592e+02,1.000000000000000000e+00
3.588167389999999841e+02,1.973492064500000197e+03,0.000000000000000000e+00,2.805155030000000238e+02,2.516000017714489889e+00,1.164581355892670145e-01,9.982658735114409865e+02,1.000000000000000000e+00
3.619255189000000428e+02,1.990590353949999781e+03,0.000000000000000000e+00,2.777187190000000214e+02,1.234841110707503686e+00,4.027140417459390775e+00,4.307268258517742083e+02,0.000000000000000000e+00
3.644322175000000357e+02,2.004377196249999997e+03,0.000000000000000000e+00,2.804310609999999997e+02,1.112348139983393436e+00,9.206616511229885447e+00,4.413968741322361780e+02,0.000000000000000000e+00
3.666587342000000262e+02,2.016623038099999803e+03,0.000000000000000000e+00,2.835805659999999762e+02,2.666674346822886843e+00,1.355134893412812858e+01,4.713542966969850454e+02,0.000000000000000000e+00
3.692319976999999653e+02,2.030775987349999696e+03,0.000000000000000000e+00,2.888860779999999977e+02,1.801735207934372696e+00,2.093448359358199795e+01,5.257006939635663230e+02,0.000000000000000000e+00
3.711549896999999874e+02,2.041352443349999930e+03,0.000000000000000000e+00,2.868890690000000063e+02,1.055903844436421490e+00,2.684878272083508222e+01,3.071424350534693986e+02,0.000000000000000000e+00
3.728936797999999726e+02,2.050915238900000077e+03,0.000000000000000000e+00,2.807788090000000238e+02,1.850728651015370430e+00,3.479853353401347249e+01,2.515660532901348176e+02,0.000000000000000000e+00
3.748772797000000310e+02,2.061825038349999886e+03,0.000000000000000000e+00,2.838935549999999921e+02,4.976761327136502544e+00,4.479853353401347249e+01,2.341298173949099350e+02,0.000000000000000000e+00
3.765494050000000357e+02,2.071021727499999542e+03,1.164581355892670089e+00,2.785383909999999901e+02,9.885002631752294322e-01,5.479853353401347249e+01,2.067807374597084618e+02,0.000000000000000000e+00
3.769696716999999921e+02,2.073333194349999758e+03,0.000000000000000000e+00,2.805155030000000238e+02,3.866694759557652628e+00,6.468207539842420317e+01,1.882338089093034625e+02,1.000000000000000000e+00
3.767178102000000308e+02,2.071947956099999374e+03,3.910682281870123944e+01,2.828105770000000234e+02,1.243983742096576472e+00,7.319808449484953883e+01,1.929939573997248488e+02,0.000000000000000000e+00
3.762756867999999599e+02,2.069516277400000035e+03,5.179476093770494316e+01,2.804310609999999997e+02,5.876198931405407500e-01,7.786459552386166649e+01,1.951919107529395205e+02,0.000000000000000000e+00
3.760263062999999875e+02,2.068144684650000272e+03,4.344732422898242419e+01,2.835805659999999762e+02,3.173167266971698375e+00,8.217226075514449235e+01,2.025223958208589750e+02,1.000000000000000000e+00
3.755419587000000092e+02,2.065480772849999994e+03,7.383134659453870086e+01,2.888860779999999977e+02,1.400369642479083743e-01,8.645395199318750201e+01,1.440612323523445184e+02,0.000000000000000000e+00
3.745086792999999830e+02,2.059797736150000219e+03,5.914299127253087818e+01,2.868890690000000063e+02,1.819935847356469516e+00,8.726474062160791334e+01,1.406311644422639233e+02,1.000000000000000000e+00
3.738981506999999738e+02,2.056439828849999685e+03,7.949750813178388853e+01,2.807788090000000238e+02,1.538839787136205839e+00,9.000739962141690853e+01,1.444015529755841385e+02,0.000000000000000000e+00
3.735499177000000373e+02,2.054524547349999921e+03,1.000000000000000000e+02,2.838935549999999921e+02,9.537590710297365604e-01,9.205764880823852536e+01,1.381416000233137709e+02,0.000000000000000000e+00
3.699210206000000198e+02,2.034565613299999995e+03,1.000000000000000000e+02,2.785383909999999901e+02,-2.715943187112378254e+00,9.205764880823852536e+01,1.372544309587023861e+02,1.000000000000000000e+00
3.656557618000000502e+02,2.011106689899999992e+03,1.000000000000000000e+02,2.805155030000000238e+02,-2.726300537513803413e+00,8.725733984272130783e+01,1.307849890954940122e+02,1.000000000000000000e+00
3.617228424999999561e+02,1.989475633750000043e+03,8.516009096425327130e+01,2.828105770000000234e+02,1.301291414826956094e+00,8.001379619740112048e+01,1.344733539013217296e+02,1.000000000000000000e+00
3.585564361999999505e+02,1.972060399099999813e+03,8.577193310882263688e+01,2.803317260000000033e+02,2.103660458990899595e+00,7.785834650049540073e+01,1.411844207734952477e+02,0.000000000000000000e+00
3.552151672000000531e+02,1.953683419599999979e+03,9.487141325053313778e+01,2.835805659999999762e+02,-4.655701153391704317e+00,7.630051545683627978e+01,1.417150975074260941e+02,0.000000000000000000e+00
3.515529876000000513e+02,1.933541431799999600e+03,8.626423660941252081e+01,2.888860779999999977e+02,-4.799932488091729788e+00,7.396184228610485434e+01,1.341101681861117072e+02,1.000000000000000000e+00
3.480954742000000124e+02,1.914525108099999670e+03,8.193923287874295625e+01,2.868890690000000063e+02,1.361870227056921401e+00,7.175135680331047183e+01,1.336459510791366938e+02,1.000000000000000000e+00
3.450810791000000108e+02,1.897945935049999434e+03,8.656958127062070218e+01,2.807788090000000238e+02,2.309463759080521594e+00,7.141877615654864542e+01,1.386408007518677437e+02,0.000000000000000000e+00
3.422440307999999618e+02,1.882342169400000103e+03,1.000000000000000000e+02,2.838935549999999921e+02,-2.971764504356193992e+00,7.266919598494280308e+01,1.259856834359832050e+02,0.000000000000000000e+00
3.388873626999999260e+02,1.863880494850000332e+03,1.000000000000000000e+02,2.785383909999999901e+02,3.047383995346766850e-01,7.266919598494280308e+01,1.465775854470404909e+02,1.000000000000000000e+00
3.382892516999999657e+02,1.860590884350000124e+03,5.199691034482795970e+01,2.805155030000000238e+02,6.813061634384166565e-01,7.266919598494280308e+01,1.770096511313846861e+02,1.000000000000000000e+00
3.382857726999999954e+02,1.860571749849999833e+03,2.756456354679801635e+01,2.828105770000000234e+02,1.187288937402493527e+00,7.746950495046000640e+01,1.690723740330896590e+02,1.000000000000000000e+00
3.377120055999999977e+02,1.857416030800000044e+03,6.360559399519618751e+01,2.803317260000000033e+02,6.347315941861322308e-01,8.346251586342341966e+01,1.743387501397342589e+02,0.000000000000000000e+00
3.363180724999999711e+02,1.849749398749999727e+03,7.019362267223137053e+01,2.881607970000000023e+02,1.226600545588162339e+00,7.934416501304251312e+01,1.693674256094307395e+02,1.000000000000000000e+00
3.356091827999999850e+02,1.845850505399999975e+03,7.148468154321876966e+01,2.888860779999999977e+02,3.858806110264441647e-01,7.927960875792872741e+01,1.834810020276592866e+02,0.000000000000000000e+00
3.350200135000000046e+02,1.842610074250000253e+03,6.415938178146866733e+01,2.868890690000000063e+02,2.303783921518685496e+00,8.034526628525028968e+01,1.873670871823401001e+02,1.000000000000000000e+00
3.342202148999999167e+02,1.838211181950000082e+03,7.861342641112467788e+01,2.807788090000000238e+02,2.375477899815939598e+00,7.897394668539499207e+01,2.399596220507203270e+02,0.000000000000000000e+00
3.328416809000000285e+02,1.830629244950000384e+03,9.907377955456237828e+01,2.838935549999999921e+02,1.037205464305759328e+00,7.258423056867090395e+01,2.216448016047768306e+02,0.000000000000000000e+00
3.308382110000000011e+02,1.819610160500000120e+03,1.000000000000000000e+02,2.785383909999999901e+02,-8.018201182913047731e+00,6.269474231702692890e+01,2.556884948939828632e+02,0.000000000000000000e+00
3.288143737000000328e+02,1.808479055350000181e+03,1.000000000000000000e+02,2.805155030000000238e+02,8.324312869720693620e-01,5.269474231702692890e+01,2.295568942590067536e+02,1.000000000000000000e+00
3.280816404999999918e+02,1.804449022749999813e+03,1.000000000000000000e+02,2.828105770000000234e+02,-2.501229783398812856e+00,4.459157854181876957e+01,2.173183866013623060e+02,1.000000000000000000e+00
3.274979369000000133e+02,1.801238652949999960e+03,8.749467267643230173e+01,2.803317260000000033e+02,-2.254020667310138037e+01,3.696127091076748172e+01,2.440970589793000727e+02,1.000000000000000000e+00
3.274358396999999741e+02,1.800897118350000028e+03,2.242208549138690898e+01,2.881607970000000023e+02,1.113195880595840670e+01,2.947994275114661988e+01,3.058706631131551603e+02,1.000000000000000000e+00
3.282147734000000128e+02,1.805181253699999615e+03,6.954806012109345659e+01,2.883594969999999762e+02,1.225451160866634082e+00,2.907008495468998532e+01,2.973685997772105338e+02,0.000000000000000000e+00
3.281213804000000209e+02,1.804667592200000172e+03,8.214125681643447763e+01,2.868890690000000063e+02,-3.618266580596937732e-01,2.211527894258063753e+01,3.095480954025803157e+02,0.000000000000000000e+00
3.283603268999999614e+02,1.805981797949999645e+03,5.044618578291577649e+01,2.807788090000000238e+02,-6.926892976030145199e+00,1.390115326093718906e+01,3.397144432522114812e+02,1.000000000000000000e+00
3.295833738000000039e+02,1.812708555900000192e+03,1.471626524388377710e+01,2.838935549999999921e+02,-1.580492767370730745e+00,8.856534682645612833e+00,3.628445071510558932e+02,1.000000000000000000e+00
3.315376646000000278e+02,1.823457155300000068e+03,1.788970381226192008e-01,2.785383909999999901e+02,9.761947555849461722e-01,1.280864263419206317e+01,3.882138496507307082e+02,1.000000000000000000e+00
3.340766508000000385e+02,1.837421579400000155e+03,0.000000000000000000e+00,2.805155030000000238e+02,2.881031939032318245e+00,2.044895155576153556e+01,3.285284168691945297e+02,1.000000000000000000e+00
3.364646177999999850e+02,1.850555397900000116e+03,1.896836224791839598e+01,2.828105770000000234e+02,1.138798747301376313e+00,2.641974099939178089e+01,2.563578761267510231e+02,0.000000000000000000e+00
3.375982451999999512e+02,1.856790348600000243e+03,2.369692368948718197e+01,2.803317260000000033e+02,2.407365296738961657e-01,2.638782469820360532e+01,2.544205595992587519e+02,0.000000000000000000e+00
3.384849791999999979e+02,1.861667385599999989e+03,1.268139108022366734e+01,2.881607970000000023e+02,1.383913164281647790e+00,2.499751276757601559e+01,2.707492740040276544e+02,1.000000000000000000e+00
3.397398193000000219e+02,1.868569006149999950e+03,1.832350752682049233e+01,2.883594969999999762e+02,-2.647076553762122142e+00,2.560675246638868430e+01,2.663647439731416284e+02,0.000000000000000000e+00
3.405465729000000010e+02,1.873006150949999892e+03,0.000000000000000000e+00,2.920157169999999951e+02,5.488321102348032277e+00,2.377440171370663080e+01,2.876867573978280461e+02,1.000000000000000000e+00
3.417522308999999723e+02,1.879637269950000245e+03,0.000000000000000000e+00,2.807788090000000238e+02,2.019671887606039995e+00,2.377440171370663080e+01,3.037072133852429374e+02,0.000000000000000000e+00
3.430522766999999931e+02,1.886787521849999848e+03,0.000000000000000000e+00,2.838935549999999921e+02,1.415569801725221843e+00,2.377440171370663080e+01,3.278421539085003360e+02,0.000000000000000000e+00
3.437422882999999842e+02,1.890582585650000055e+03,5.423734475934826094e+01,2.785383909999999901e+02,1.655204348414588189e+00,2.377440171370663080e+01,2.951815890333788843e+02,0.000000000000000000e+00
3.442792938999999706e+02,1.893536116450000009e+03,7.658198625381736235e+01,2.805155030000000238e+02,7.539413727012024280e-01,1.871338845208427060e+01,3.134068126781793353e+02,0.000000000000000000e+00
3.444576355999999464e+02,1.894516995799999904e+03,5.970789443630245330e+01,2.828105770000000234e+02,-2.701727836981330011e+00,1.192769089242633918e+01,3.016827053623849793e+02,1.000000000000000000e+00
3.457258881000000770e+02,1.901492384549999770e+03,1.864919923603660123e+01,2.803317260000000033e+02,3.977502807050535272e-01,1.524997778830481465e+01,2.744077006507591250e+02,1.000000000000000000e+00
3.472181824000000461e+02,1.909700003199999855e+03,9.793804383211314857e+00,2.881607970000000023e+02,1.602917941600837448e+00,2.244702979157706224e+01,2.506986229966137216e+02,1.000000000000000000e+00
3.488222504000000299e+02,1.918522377200000392e+03,1.877378806835032776e+01,2.883594969999999762e+02,-4.531272093133317108e-02,2.996300608316864711e+01,2.802355073783263606e+02,0.000000000000000000e+00
3.503736572999999908e+02,1.927055115149999892e+03,0.000000000000000000e+00,2.920157169999999951e+02,1.675954935887743025e+00,3.397339894744771982e+01,3.242549089242813238e+02,1.000000000000000000e+00
3.519345063000000664e+02,1.935639784649999910e+03,0.000000000000000000e+00,2.960345760000000155e+02,8.030790776599236125e+00,3.808826550352981855e+01,3.142206214839401923e+02,0.000000000000000000e+00
3.531307281999999645e+02,1.942219005099999777e+03,0.000000000000000000e+00,2.838935549999999921e+02,1.074234767598124307e+00,4.058827345798367503e+01,2.915454178564436916e+02,0.000000000000000000e+00
3.537263550000000123e+02,1.945494952499999727e+03,0.000000000000000000e+00,2.785383909999999901e+02,2.259790559125750775e+00,4.291313293842419796e+01,3.757591577095951152e+02,0.000000000000000000e+00
3.541600341999999841e+02,1.947880188100000169e+03,3.627212143124626476e+00,2.805155030000000238e+02,7.650948767876526446e-01,4.442748565496295754e+01,3.495916513109895050e+02,0.000000000000000000e+00
3.540264038999999912e+02,1.947145221450000008e+03,8.725010657238078338e+00,2.828105770000000234e+02,6.331419176882294053e+00,4.406476444065049947e+01,3.544830207326085088e+02,1.000000000000000000e+00
3.542956512999999745e+02,1.948626082149999775e+03,9.293076339508719741e+01,2.803317260000000033e+02,1.017304448466201716e+00,4.319226337492668932e+01,3.035429829679749218e+02,0.000000000000000000e+00
3.544183533000000352e+02,1.949300943149999966e+03,9.061971926875905581e+01,2.881607970000000023e+02,8.405327412499965511e-01,3.389918703541796674e+01,3.586774378190557968e+02,0.000000000000000000e+00
3.545475127999999927e+02,1.950011320399999704e+03,8.495356729912721505e+01,2.883594969999999762e+02,1.655961932462735042e+00,2.806278706039926263e+01,3.222057492962042033e+02,1.000000000000000000e+00
3.554347410999999965e+02,1.954891076050000038e+03,5.887771671114104777e+01,2.920157169999999951e+02,-2.486007898170685959e-01,2.840364065631639434e+01,3.276832670550531930e+02,0.000000000000000000e+00
3.560502379000000133e+02,1.958276308449999988e+03,4.114866556082097304e+01,2.960345760000000155e+02,-1.995982689085052941e-01,3.069546947612170840e+01,3.824607335246446951e+02,1.000000000000000000e+00
3.569280271999999741e+02,1.963104149600000255e+03,2.500007954453860748e+01,2.910967099999999732e+02,6.896652595609429337e-01,3.446198050677121216e+01,2.899350513887343936e+02,1.000000000000000000e+00
3.583497800999999754e+02,1.970923790550000604e+03,2.324859480440523285e+01,2.785383909999999901e+02,6.006163027630161411e-01,4.108700552490031299e+01,2.505665507456107264e+02,1.000000000000000000e+00
3.599697416999999859e+02,1.979833579350000264e+03,1.514352716538757448e+01,2.805155030000000238e+02,1.822886701431146173e-01,4.628259254486834351e+01,2.228673568508623077e+02,1.000000000000000000e+00
3.616438535999999999e+02,1.989041194799999857e+03,0.000000000000000000e+00,2.828105770000000234e+02,-inf,5.199846890504344543e+01,2.309778991305299201e+02,1.000000000000000000e+00
3.627983457000000271e+02,1.995390901349999695e+03,0.000000000000000000e+00,2.803317260000000033e+02,2.394553341913681965e+00,5.596808048152598758e+01,2.244998842937877725e+02,0.000000000000000000e+00
3.636701749999999720e+02,2.000185962499999960e+03,0.000000000000000000e+00,2.881607970000000023e+02,1.062688645203695659e+00,6.026491958046371877e+01,1.984074685163907361e+02,0.000000000000000000e+00
3.632697782999999845e+02,1.997983780650000199e+03,3.225571951857199338e+01,2.883594969999999762e+02,5.847401950481879496e+00,6.266460167104359869e+01,3.513835129408626017e+02,0.000000000000000000e+00
